"activity" "subject" "V3"
"6133" "LAYING" "3" "-0.985199684354839"
"6134" "LAYING" "3" "-0.980375137419355"
"6135" "LAYING" "3" "-0.980994601935484"
"6136" "LAYING" "3" "0.169895805430645"
"6137" "LAYING" "3" "0.0656536996983871"
"6138" "LAYING" "3" "0.0584183074479032"
"6139" "LAYING" "3" "-0.96946349"
"6140" "LAYING" "3" "-0.968689729193548"
"6141" "LAYING" "3" "-0.969126880322581"
"6142" "LAYING" "3" "-0.101926540451613"
"6143" "LAYING" "3" "-0.042663103"
"6144" "LAYING" "3" "0.14650938193871"
"6145" "LAYING" "3" "-0.959535493548387"
"6146" "LAYING" "3" "0.0815111222612903"
"6147" "LAYING" "3" "-0.980754385967742"
"6148" "LAYING" "3" "0.300750657951613"
"6149" "LAYING" "3" "-0.957681621290323"
"6150" "LAYING" "3" "0.050207734033871"
"6151" "LAYING" "3" "-0.978150814032258"
"6152" "LAYING" "3" "0.0544469963870968"
"6153" "LAYING" "3" "-0.000126342648387096"
"6154" "LAYING" "3" "0.00324191442096774"
"6155" "LAYING" "3" "0.0857282517490323"
"6156" "LAYING" "3" "-0.00488786835483871"
"6157" "LAYING" "3" "0.361210751451613"
"6158" "LAYING" "3" "-0.475624695645161"
"6159" "LAYING" "3" "-0.477526561935484"
"6160" "LAYING" "3" "-0.968891989354839"
"6161" "LAYING" "3" "-0.950947949516129"
"6162" "LAYING" "3" "-0.950392995483871"
"6163" "LAYING" "3" "-0.957875244677419"
"6164" "LAYING" "3" "-0.975948136290323"
"6165" "LAYING" "3" "-0.959892863709677"
"6166" "LAYING" "3" "-0.98541995"
"6167" "LAYING" "3" "-0.980152342903226"
"6168" "LAYING" "3" "-0.983070657419355"
"6169" "LAYING" "3" "-0.972143470322581"
"6170" "LAYING" "3" "-0.96270462"
"6171" "LAYING" "3" "-0.967350513709677"
"6172" "LAYING" "3" "-0.981404742903226"
"6173" "LAYING" "3" "-0.978854747419355"
"6174" "LAYING" "3" "-0.989801549193548"
"6175" "LAYING" "3" "-0.947944746612903"
"6176" "LAYING" "3" "-0.947944746612903"
"6177" "LAYING" "3" "-0.980066243387097"
"6178" "LAYING" "3" "-0.944687480967742"
"6179" "LAYING" "3" "-0.975113305645161"
"6180" "LAYING" "3" "-0.966960088387097"
"6181" "LAYING" "3" "-0.947462328225806"
"6182" "LAYING" "3" "-0.945852135806452"
"6183" "LAYING" "3" "-0.98707817516129"
"6184" "LAYING" "3" "-0.981394261612903"
"6185" "LAYING" "3" "-0.983670049354839"
"6186" "LAYING" "3" "-0.973446792419355"
"6187" "LAYING" "3" "-0.959944126451613"
"6188" "LAYING" "3" "-0.969797214516129"
"6189" "LAYING" "3" "-0.949431319193548"
"6190" "LAYING" "3" "-0.978044349516129"
"6191" "LAYING" "3" "-0.946133432096774"
"6192" "LAYING" "3" "-0.972798632258065"
"6193" "WALKING" "26" "0.276406758"
"6194" "WALKING" "26" "-0.0175880385730769"
"6195" "WALKING" "26" "-0.0986247068969231"
"6196" "WALKING" "26" "0.965217551076923"
"6197" "WALKING" "26" "-0.157673823846154"
"6198" "WALKING" "26" "-0.00392556384476923"
"6199" "WALKING" "26" "0.0688689970184615"
"6200" "WALKING" "26" "0.0219656545"
"6201" "WALKING" "26" "-0.00739534236"
"6202" "WALKING" "26" "-0.0459505355861538"
"6203" "WALKING" "26" "-0.0649170927338462"
"6204" "WALKING" "26" "0.0839568239261538"
"6205" "WALKING" "26" "-0.0873839917276923"
"6206" "WALKING" "26" "-0.0617028868769231"
"6207" "WALKING" "26" "-0.0446007229941538"
"6208" "WALKING" "26" "-0.195140032969231"
"6209" "WALKING" "26" "-0.195140032969231"
"6210" "WALKING" "26" "-0.352111713846154"
"6211" "WALKING" "26" "-0.0229640797463077"
"6212" "WALKING" "26" "-0.472068729846154"
"6213" "WALKING" "26" "-0.351402910907692"
"6214" "WALKING" "26" "-0.193856663907692"
"6215" "WALKING" "26" "-0.309558882615385"
"6216" "WALKING" "26" "-0.3463571356"
"6217" "WALKING" "26" "0.0306217232524615"
"6218" "WALKING" "26" "-0.0837532847692308"
"6219" "WALKING" "26" "-0.389595631107692"
"6220" "WALKING" "26" "-0.299525343907692"
"6221" "WALKING" "26" "-0.467030710153846"
"6222" "WALKING" "26" "-0.268877781692308"
"6223" "WALKING" "26" "-0.274838924907692"
"6224" "WALKING" "26" "-0.201229692864615"
"6225" "WALKING" "26" "-0.374440300461538"
"6226" "WALKING" "26" "-0.175900924040154"
"6227" "WALKING" "26" "-0.247350343692308"
"6228" "WALKING" "26" "-0.207685653438462"
"6229" "WALKING" "26" "-0.380731546523077"
"6230" "WALKING" "26" "-0.2626507412"
"6231" "WALKING" "26" "-0.342363772923077"
"6232" "WALKING" "26" "0.0483161700923077"
"6233" "WALKING" "26" "-0.347180134692308"
"6234" "WALKING" "26" "0.115010838159538"
"6235" "WALKING" "26" "-0.358344356"
"6236" "WALKING" "26" "-0.06888716012"
"6237" "WALKING" "26" "-0.547621753230769"
"6238" "WALKING" "26" "0.102346297253846"
"6239" "WALKING" "26" "0.0530152821107692"
"6240" "WALKING" "26" "-0.0152830439430769"
"6241" "WALKING" "26" "0.0157766417384615"
"6242" "WALKING" "26" "-0.0720167968446154"
"6243" "WALKING" "26" "-0.861322936769231"
"6244" "WALKING" "26" "0.191625551538462"
"6245" "WALKING" "26" "0.0244499703709231"
"6246" "WALKING" "26" "-0.346394275230769"
"6247" "WALKING" "26" "-0.173550021692308"
"6248" "WALKING" "26" "-0.120476783907692"
"6249" "WALKING" "26" "-0.979752466923077"
"6250" "WALKING" "26" "-0.970176562153846"
"6251" "WALKING" "26" "-0.943958420615385"
"6252" "WALKING" "26" "-0.374400941384615"
"6253" "WALKING" "26" "-0.270709274446154"
"6254" "WALKING" "26" "-0.521351855076923"
"6255" "WALKING" "26" "-0.387920593846154"
"6256" "WALKING" "26" "0.00600277892"
"6257" "WALKING" "26" "-0.182569652430769"
"6258" "WALKING" "26" "-0.460345386153846"
"6259" "WALKING" "26" "-0.497621802307692"
"6260" "WALKING" "26" "-0.476208796153846"
"6261" "WALKING" "26" "-0.359873411538462"
"6262" "WALKING" "26" "-0.359873411538462"
"6263" "WALKING" "26" "-0.353751020923077"
"6264" "WALKING" "26" "-0.266845731292308"
"6265" "WALKING" "26" "-0.546977272307692"
"6266" "WALKING" "26" "-0.344928112461538"
"6267" "WALKING" "26" "-0.215634315369231"
"6268" "WALKING" "26" "-0.0931447617846154"
"6269" "WALKING" "26" "-0.415135398"
"6270" "WALKING" "26" "-0.289466095323077"
"6271" "WALKING" "26" "-0.575410267076923"
"6272" "WALKING" "26" "-0.399032346"
"6273" "WALKING" "26" "0.0955456046230769"
"6274" "WALKING" "26" "-0.237941473615385"
"6275" "WALKING" "26" "-0.469852794923077"
"6276" "WALKING" "26" "-0.366537416615385"
"6277" "WALKING" "26" "-0.331541740923077"
"6278" "WALKING" "26" "-0.578580044615385"
"6279" "WALKING_UPSTAIRS" "26" "0.271415642261538"
"6280" "WALKING_UPSTAIRS" "26" "-0.0253311698786154"
"6281" "WALKING_UPSTAIRS" "26" "-0.124697493775385"
"6282" "WALKING_UPSTAIRS" "26" "0.93182983"
"6283" "WALKING_UPSTAIRS" "26" "-0.226647292153846"
"6284" "WALKING_UPSTAIRS" "26" "-0.0221401100714154"
"6285" "WALKING_UPSTAIRS" "26" "0.0579840372876923"
"6286" "WALKING_UPSTAIRS" "26" "-0.00358719228769231"
"6287" "WALKING_UPSTAIRS" "26" "0.0161506198923077"
"6288" "WALKING_UPSTAIRS" "26" "-0.00355974576923077"
"6289" "WALKING_UPSTAIRS" "26" "-0.0779606464676923"
"6290" "WALKING_UPSTAIRS" "26" "0.0814699303289231"
"6291" "WALKING_UPSTAIRS" "26" "-0.108414261326154"
"6292" "WALKING_UPSTAIRS" "26" "-0.0141113353615385"
"6293" "WALKING_UPSTAIRS" "26" "-0.0364157841384615"
"6294" "WALKING_UPSTAIRS" "26" "-0.137627857227385"
"6295" "WALKING_UPSTAIRS" "26" "-0.137627857227385"
"6296" "WALKING_UPSTAIRS" "26" "-0.596600099538461"
"6297" "WALKING_UPSTAIRS" "26" "-0.113608367276923"
"6298" "WALKING_UPSTAIRS" "26" "-0.718780256769231"
"6299" "WALKING_UPSTAIRS" "26" "-0.420402828153846"
"6300" "WALKING_UPSTAIRS" "26" "-0.297813768569231"
"6301" "WALKING_UPSTAIRS" "26" "-0.36751984"
"6302" "WALKING_UPSTAIRS" "26" "-0.590261485846154"
"6303" "WALKING_UPSTAIRS" "26" "-0.333821697015385"
"6304" "WALKING_UPSTAIRS" "26" "-0.512248393061538"
"6305" "WALKING_UPSTAIRS" "26" "-0.55067842"
"6306" "WALKING_UPSTAIRS" "26" "-0.592919440769231"
"6307" "WALKING_UPSTAIRS" "26" "-0.737803881230769"
"6308" "WALKING_UPSTAIRS" "26" "-0.4436963292"
"6309" "WALKING_UPSTAIRS" "26" "-0.536743839846154"
"6310" "WALKING_UPSTAIRS" "26" "-0.626167597384615"
"6311" "WALKING_UPSTAIRS" "26" "-0.488039003123077"
"6312" "WALKING_UPSTAIRS" "26" "-0.366058433230769"
"6313" "WALKING_UPSTAIRS" "26" "-0.318937001538462"
"6314" "WALKING_UPSTAIRS" "26" "-0.336954240521538"
"6315" "WALKING_UPSTAIRS" "26" "-0.642703957846154"
"6316" "WALKING_UPSTAIRS" "26" "-0.483683270815385"
"6317" "WALKING_UPSTAIRS" "26" "-0.400588353846154"
"6318" "WALKING_UPSTAIRS" "26" "-0.312338030213846"
"6319" "WALKING_UPSTAIRS" "26" "-0.549784890615385"
"6320" "WALKING_UPSTAIRS" "26" "-0.0484762641046154"
"6321" "WALKING_UPSTAIRS" "26" "-0.449150735076923"
"6322" "WALKING_UPSTAIRS" "26" "-0.456638670923077"
"6323" "WALKING_UPSTAIRS" "26" "-0.773974451846154"
"6324" "WALKING_UPSTAIRS" "26" "-0.0714398678692308"
"6325" "WALKING_UPSTAIRS" "26" "-0.000180217029230768"
"6326" "WALKING_UPSTAIRS" "26" "0.0868940141184615"
"6327" "WALKING_UPSTAIRS" "26" "-0.0362012018153846"
"6328" "WALKING_UPSTAIRS" "26" "0.0174888582661538"
"6329" "WALKING_UPSTAIRS" "26" "-0.790114314461538"
"6330" "WALKING_UPSTAIRS" "26" "0.240975413230769"
"6331" "WALKING_UPSTAIRS" "26" "0.0373906500215385"
"6332" "WALKING_UPSTAIRS" "26" "-0.350504475230769"
"6333" "WALKING_UPSTAIRS" "26" "-0.127311157607692"
"6334" "WALKING_UPSTAIRS" "26" "0.0249468034966154"
"6335" "WALKING_UPSTAIRS" "26" "-0.954033624307692"
"6336" "WALKING_UPSTAIRS" "26" "-0.914933936"
"6337" "WALKING_UPSTAIRS" "26" "-0.862402791230769"
"6338" "WALKING_UPSTAIRS" "26" "-0.535420203384615"
"6339" "WALKING_UPSTAIRS" "26" "-0.587214542923077"
"6340" "WALKING_UPSTAIRS" "26" "-0.761942025384615"
"6341" "WALKING_UPSTAIRS" "26" "-0.493837520761538"
"6342" "WALKING_UPSTAIRS" "26" "-0.0840481513184615"
"6343" "WALKING_UPSTAIRS" "26" "-0.211573579892308"
"6344" "WALKING_UPSTAIRS" "26" "-0.742749529538462"
"6345" "WALKING_UPSTAIRS" "26" "-0.743336958461538"
"6346" "WALKING_UPSTAIRS" "26" "-0.665150619230769"
"6347" "WALKING_UPSTAIRS" "26" "-0.327410815861538"
"6348" "WALKING_UPSTAIRS" "26" "-0.327410815861538"
"6349" "WALKING_UPSTAIRS" "26" "-0.561837706461538"
"6350" "WALKING_UPSTAIRS" "26" "-0.169293534323077"
"6351" "WALKING_UPSTAIRS" "26" "-0.774439096769231"
"6352" "WALKING_UPSTAIRS" "26" "-0.326260358153846"
"6353" "WALKING_UPSTAIRS" "26" "-0.104299180318462"
"6354" "WALKING_UPSTAIRS" "26" "0.121447414920923"
"6355" "WALKING_UPSTAIRS" "26" "-0.561565206615385"
"6356" "WALKING_UPSTAIRS" "26" "-0.610826602"
"6357" "WALKING_UPSTAIRS" "26" "-0.78475388"
"6358" "WALKING_UPSTAIRS" "26" "-0.503484236964615"
"6359" "WALKING_UPSTAIRS" "26" "0.0449545535584615"
"6360" "WALKING_UPSTAIRS" "26" "-0.253427074984615"
"6361" "WALKING_UPSTAIRS" "26" "-0.394508080769231"
"6362" "WALKING_UPSTAIRS" "26" "-0.580878133230769"
"6363" "WALKING_UPSTAIRS" "26" "-0.151472278383077"
"6364" "WALKING_UPSTAIRS" "26" "-0.791349425076923"
"6365" "WALKING_DOWNSTAIRS" "26" "0.283190646967742"
"6366" "WALKING_DOWNSTAIRS" "26" "-0.0174383900204839"
"6367" "WALKING_DOWNSTAIRS" "26" "-0.0999781422322581"
"6368" "WALKING_DOWNSTAIRS" "26" "0.958000491451613"
"6369" "WALKING_DOWNSTAIRS" "26" "-0.126710371903226"
"6370" "WALKING_DOWNSTAIRS" "26" "0.0288081674653226"
"6371" "WALKING_DOWNSTAIRS" "26" "0.0883933037048387"
"6372" "WALKING_DOWNSTAIRS" "26" "-0.00756110754193549"
"6373" "WALKING_DOWNSTAIRS" "26" "-0.0118301423032258"
"6374" "WALKING_DOWNSTAIRS" "26" "-0.0745591301759677"
"6375" "WALKING_DOWNSTAIRS" "26" "-0.0693112411951613"
"6376" "WALKING_DOWNSTAIRS" "26" "0.0895767797064516"
"6377" "WALKING_DOWNSTAIRS" "26" "-0.0615954583870968"
"6378" "WALKING_DOWNSTAIRS" "26" "-0.0496807640258064"
"6379" "WALKING_DOWNSTAIRS" "26" "-0.0543595229322581"
"6380" "WALKING_DOWNSTAIRS" "26" "-0.0373901122469355"
"6381" "WALKING_DOWNSTAIRS" "26" "-0.0373901122469355"
"6382" "WALKING_DOWNSTAIRS" "26" "-0.293738801622581"
"6383" "WALKING_DOWNSTAIRS" "26" "-0.095537320533871"
"6384" "WALKING_DOWNSTAIRS" "26" "-0.574337006451613"
"6385" "WALKING_DOWNSTAIRS" "26" "-0.106966957087097"
"6386" "WALKING_DOWNSTAIRS" "26" "-0.0216637054241935"
"6387" "WALKING_DOWNSTAIRS" "26" "-0.25806736666129"
"6388" "WALKING_DOWNSTAIRS" "26" "-0.463302877096774"
"6389" "WALKING_DOWNSTAIRS" "26" "-0.0640945645596774"
"6390" "WALKING_DOWNSTAIRS" "26" "0.0428809889629032"
"6391" "WALKING_DOWNSTAIRS" "26" "-0.234923146633871"
"6392" "WALKING_DOWNSTAIRS" "26" "-0.224992780432258"
"6393" "WALKING_DOWNSTAIRS" "26" "-0.399688694032258"
"6394" "WALKING_DOWNSTAIRS" "26" "-0.307116650137097"
"6395" "WALKING_DOWNSTAIRS" "26" "-0.425051654887097"
"6396" "WALKING_DOWNSTAIRS" "26" "-0.168340698203226"
"6397" "WALKING_DOWNSTAIRS" "26" "-0.263061628069355"
"6398" "WALKING_DOWNSTAIRS" "26" "-0.348065119677419"
"6399" "WALKING_DOWNSTAIRS" "26" "-0.263720763854839"
"6400" "WALKING_DOWNSTAIRS" "26" "-0.395770150677419"
"6401" "WALKING_DOWNSTAIRS" "26" "-0.286467078274194"
"6402" "WALKING_DOWNSTAIRS" "26" "-0.252762856822581"
"6403" "WALKING_DOWNSTAIRS" "26" "0.00410151034354839"
"6404" "WALKING_DOWNSTAIRS" "26" "-0.072482764933871"
"6405" "WALKING_DOWNSTAIRS" "26" "-0.125961400367742"
"6406" "WALKING_DOWNSTAIRS" "26" "-0.125210388757581"
"6407" "WALKING_DOWNSTAIRS" "26" "-0.356772347348871"
"6408" "WALKING_DOWNSTAIRS" "26" "-0.175931348782258"
"6409" "WALKING_DOWNSTAIRS" "26" "-0.617578814032258"
"6410" "WALKING_DOWNSTAIRS" "26" "0.0227158393209677"
"6411" "WALKING_DOWNSTAIRS" "26" "0.00656996201435484"
"6412" "WALKING_DOWNSTAIRS" "26" "-0.0615355431774194"
"6413" "WALKING_DOWNSTAIRS" "26" "0.0811338125806452"
"6414" "WALKING_DOWNSTAIRS" "26" "-0.108973571203387"
"6415" "WALKING_DOWNSTAIRS" "26" "-0.883136180645161"
"6416" "WALKING_DOWNSTAIRS" "26" "0.170911323870968"
"6417" "WALKING_DOWNSTAIRS" "26" "0.00139127310645161"
"6418" "WALKING_DOWNSTAIRS" "26" "-0.0577703163548387"
"6419" "WALKING_DOWNSTAIRS" "26" "-0.0272628077709677"
"6420" "WALKING_DOWNSTAIRS" "26" "-0.217275690290323"
"6421" "WALKING_DOWNSTAIRS" "26" "-0.958890388709677"
"6422" "WALKING_DOWNSTAIRS" "26" "-0.918678752419355"
"6423" "WALKING_DOWNSTAIRS" "26" "-0.87766706"
"6424" "WALKING_DOWNSTAIRS" "26" "-0.226643901120968"
"6425" "WALKING_DOWNSTAIRS" "26" "-0.194656096556452"
"6426" "WALKING_DOWNSTAIRS" "26" "-0.467070153387097"
"6427" "WALKING_DOWNSTAIRS" "26" "-0.265923160895161"
"6428" "WALKING_DOWNSTAIRS" "26" "-0.285392416354839"
"6429" "WALKING_DOWNSTAIRS" "26" "-0.29537036283871"
"6430" "WALKING_DOWNSTAIRS" "26" "-0.542764507096774"
"6431" "WALKING_DOWNSTAIRS" "26" "-0.613796303064516"
"6432" "WALKING_DOWNSTAIRS" "26" "-0.498882854032258"
"6433" "WALKING_DOWNSTAIRS" "26" "-0.0135771208822581"
"6434" "WALKING_DOWNSTAIRS" "26" "-0.0135771208822581"
"6435" "WALKING_DOWNSTAIRS" "26" "-0.125283184512903"
"6436" "WALKING_DOWNSTAIRS" "26" "-0.208267542032258"
"6437" "WALKING_DOWNSTAIRS" "26" "-0.617662073548387"
"6438" "WALKING_DOWNSTAIRS" "26" "-0.0405257091567742"
"6439" "WALKING_DOWNSTAIRS" "26" "-0.0934682613774194"
"6440" "WALKING_DOWNSTAIRS" "26" "-0.257393372287097"
"6441" "WALKING_DOWNSTAIRS" "26" "-0.289802729403226"
"6442" "WALKING_DOWNSTAIRS" "26" "-0.217432019258065"
"6443" "WALKING_DOWNSTAIRS" "26" "-0.535515048387097"
"6444" "WALKING_DOWNSTAIRS" "26" "-0.278386596338226"
"6445" "WALKING_DOWNSTAIRS" "26" "-0.255732054951613"
"6446" "WALKING_DOWNSTAIRS" "26" "-0.371541476129032"
"6447" "WALKING_DOWNSTAIRS" "26" "-0.178535173268548"
"6448" "WALKING_DOWNSTAIRS" "26" "-0.133124304612577"
"6449" "WALKING_DOWNSTAIRS" "26" "-0.252361882572581"
"6450" "WALKING_DOWNSTAIRS" "26" "-0.645503942419355"
"6451" "SITTING" "26" "0.268336081379032"
"6452" "SITTING" "26" "-0.00804731295322581"
"6453" "SITTING" "26" "-0.099515446133871"
"6454" "SITTING" "26" "0.825473836935484"
"6455" "SITTING" "26" "0.114588392624871"
"6456" "SITTING" "26" "0.34476602"
"6457" "SITTING" "26" "0.0760057731790323"
"6458" "SITTING" "26" "0.00975692523887097"
"6459" "SITTING" "26" "-0.00278161828080645"
"6460" "SITTING" "26" "-0.0358426482048387"
"6461" "SITTING" "26" "-0.074353558416129"
"6462" "SITTING" "26" "0.0702002598387097"
"6463" "SITTING" "26" "-0.095270767516129"
"6464" "SITTING" "26" "-0.0407930587264516"
"6465" "SITTING" "26" "-0.0488204595806452"
"6466" "SITTING" "26" "-0.957487221451613"
"6467" "SITTING" "26" "-0.957487221451613"
"6468" "SITTING" "26" "-0.987799055645161"
"6469" "SITTING" "26" "-0.955847323870968"
"6470" "SITTING" "26" "-0.993737388225806"
"6471" "SITTING" "26" "-0.985008785"
"6472" "SITTING" "26" "-0.954076042258065"
"6473" "SITTING" "26" "-0.966274090645161"
"6474" "SITTING" "26" "-0.122700486687097"
"6475" "SITTING" "26" "0.00713815064193549"
"6476" "SITTING" "26" "0.0927750236451613"
"6477" "SITTING" "26" "-0.988775436451613"
"6478" "SITTING" "26" "-0.980405717258064"
"6479" "SITTING" "26" "-0.985978315322581"
"6480" "SITTING" "26" "0.136689127145161"
"6481" "SITTING" "26" "-0.127783839180645"
"6482" "SITTING" "26" "-0.021487476616129"
"6483" "SITTING" "26" "-0.987034626451613"
"6484" "SITTING" "26" "-0.982005883387097"
"6485" "SITTING" "26" "-0.961177109516129"
"6486" "SITTING" "26" "-0.0154022432258065"
"6487" "SITTING" "26" "-0.312781565"
"6488" "SITTING" "26" "-0.0503841254806452"
"6489" "SITTING" "26" "-0.959923388064516"
"6490" "SITTING" "26" "0.0705937003967742"
"6491" "SITTING" "26" "-0.985826330967742"
"6492" "SITTING" "26" "0.318768530887097"
"6493" "SITTING" "26" "-0.973876282903226"
"6494" "SITTING" "26" "-0.146608517580645"
"6495" "SITTING" "26" "-0.991750682096774"
"6496" "SITTING" "26" "0.216651118587097"
"6497" "SITTING" "26" "-0.0151925479935484"
"6498" "SITTING" "26" "0.0458753732667742"
"6499" "SITTING" "26" "-0.00759988451290322"
"6500" "SITTING" "26" "-0.020855540333871"
"6501" "SITTING" "26" "-0.596305441612903"
"6502" "SITTING" "26" "0.00103946516129032"
"6503" "SITTING" "26" "-0.227534606129032"
"6504" "SITTING" "26" "-0.983622744193548"
"6505" "SITTING" "26" "-0.937857000806452"
"6506" "SITTING" "26" "-0.950654041290323"
"6507" "SITTING" "26" "-0.978364712258065"
"6508" "SITTING" "26" "-0.959361306774194"
"6509" "SITTING" "26" "-0.956635663064516"
"6510" "SITTING" "26" "-0.988864577419355"
"6511" "SITTING" "26" "-0.980420928387097"
"6512" "SITTING" "26" "-0.988164381290323"
"6513" "SITTING" "26" "-0.988132669516129"
"6514" "SITTING" "26" "-0.976477561935484"
"6515" "SITTING" "26" "-0.955053200806452"
"6516" "SITTING" "26" "-0.993868545483871"
"6517" "SITTING" "26" "-0.992491322903226"
"6518" "SITTING" "26" "-0.988124495645161"
"6519" "SITTING" "26" "-0.942901466612903"
"6520" "SITTING" "26" "-0.942901466612903"
"6521" "SITTING" "26" "-0.98605764"
"6522" "SITTING" "26" "-0.960641288225806"
"6523" "SITTING" "26" "-0.991280225"
"6524" "SITTING" "26" "-0.983231005483871"
"6525" "SITTING" "26" "-0.933992577903226"
"6526" "SITTING" "26" "-0.946203823387097"
"6527" "SITTING" "26" "-0.990017564516129"
"6528" "SITTING" "26" "-0.981902116451613"
"6529" "SITTING" "26" "-0.988971211935484"
"6530" "SITTING" "26" "-0.988484803225806"
"6531" "SITTING" "26" "-0.973804950806452"
"6532" "SITTING" "26" "-0.95730868516129"
"6533" "SITTING" "26" "-0.943543732580645"
"6534" "SITTING" "26" "-0.985294959032258"
"6535" "SITTING" "26" "-0.959513937258065"
"6536" "SITTING" "26" "-0.990946424516129"
"6537" "STANDING" "26" "0.277112699152542"
"6538" "STANDING" "26" "-0.0170163887813559"
"6539" "STANDING" "26" "-0.108756209835593"
"6540" "STANDING" "26" "0.968556705084746"
"6541" "STANDING" "26" "-0.100296804186441"
"6542" "STANDING" "26" "0.0243044362542373"
"6543" "STANDING" "26" "0.0752414472033898"
"6544" "STANDING" "26" "0.0120860416340678"
"6545" "STANDING" "26" "0.00190841458130508"
"6546" "STANDING" "26" "-0.027613853538983"
"6547" "STANDING" "26" "-0.0670334379830509"
"6548" "STANDING" "26" "0.0802514754237288"
"6549" "STANDING" "26" "-0.0997160228220339"
"6550" "STANDING" "26" "-0.0437759700423729"
"6551" "STANDING" "26" "-0.0520307176474576"
"6552" "STANDING" "26" "-0.930573574915254"
"6553" "STANDING" "26" "-0.930573574915254"
"6554" "STANDING" "26" "-0.971225190169491"
"6555" "STANDING" "26" "-0.913890564915254"
"6556" "STANDING" "26" "-0.972995273898305"
"6557" "STANDING" "26" "-0.972014050847458"
"6558" "STANDING" "26" "-0.919475121186441"
"6559" "STANDING" "26" "-0.938089774915254"
"6560" "STANDING" "26" "-0.0532792165508475"
"6561" "STANDING" "26" "-0.237859819881356"
"6562" "STANDING" "26" "-0.0288534478820339"
"6563" "STANDING" "26" "-0.967857589322034"
"6564" "STANDING" "26" "-0.957434887457627"
"6565" "STANDING" "26" "-0.962892627966102"
"6566" "STANDING" "26" "0.0608341046813559"
"6567" "STANDING" "26" "-0.265980374040678"
"6568" "STANDING" "26" "-0.0606641528305085"
"6569" "STANDING" "26" "-0.915742855084746"
"6570" "STANDING" "26" "-0.945628836949153"
"6571" "STANDING" "26" "-0.937798124576271"
"6572" "STANDING" "26" "-0.393526161"
"6573" "STANDING" "26" "-0.302348710389831"
"6574" "STANDING" "26" "-0.248631168027119"
"6575" "STANDING" "26" "-0.932047450677966"
"6576" "STANDING" "26" "-0.111500209335424"
"6577" "STANDING" "26" "-0.953357615932203"
"6578" "STANDING" "26" "0.0494752816016949"
"6579" "STANDING" "26" "-0.917449417288136"
"6580" "STANDING" "26" "-0.318309078220339"
"6581" "STANDING" "26" "-0.959242165084746"
"6582" "STANDING" "26" "-0.131720538194746"
"6583" "STANDING" "26" "0.0172814371937288"
"6584" "STANDING" "26" "0.00416689158813559"
"6585" "STANDING" "26" "0.0515530729949153"
"6586" "STANDING" "26" "0.0328841816898305"
"6587" "STANDING" "26" "-0.878159091355932"
"6588" "STANDING" "26" "0.152285940677966"
"6589" "STANDING" "26" "0.00469988878042373"
"6590" "STANDING" "26" "-0.977559426949153"
"6591" "STANDING" "26" "-0.891654527118644"
"6592" "STANDING" "26" "-0.912850596949152"
"6593" "STANDING" "26" "-0.996420919152542"
"6594" "STANDING" "26" "-0.95814576338983"
"6595" "STANDING" "26" "-0.949207368305085"
"6596" "STANDING" "26" "-0.968430745254237"
"6597" "STANDING" "26" "-0.957318881355932"
"6598" "STANDING" "26" "-0.968897316101695"
"6599" "STANDING" "26" "-0.911408517966102"
"6600" "STANDING" "26" "-0.94070541220339"
"6601" "STANDING" "26" "-0.93083468440678"
"6602" "STANDING" "26" "-0.960119074237288"
"6603" "STANDING" "26" "-0.968135006271186"
"6604" "STANDING" "26" "-0.970845670677966"
"6605" "STANDING" "26" "-0.916570441355932"
"6606" "STANDING" "26" "-0.916570441355932"
"6607" "STANDING" "26" "-0.950762271186441"
"6608" "STANDING" "26" "-0.887247636779661"
"6609" "STANDING" "26" "-0.955995671864407"
"6610" "STANDING" "26" "-0.980426575762712"
"6611" "STANDING" "26" "-0.885572781694915"
"6612" "STANDING" "26" "-0.907286793050847"
"6613" "STANDING" "26" "-0.972216728644068"
"6614" "STANDING" "26" "-0.960442360508475"
"6615" "STANDING" "26" "-0.973954338305085"
"6616" "STANDING" "26" "-0.911718163220339"
"6617" "STANDING" "26" "-0.939469774067797"
"6618" "STANDING" "26" "-0.935176884915254"
"6619" "STANDING" "26" "-0.921733233050847"
"6620" "STANDING" "26" "-0.946639846949153"
"6621" "STANDING" "26" "-0.888872227966102"
"6622" "STANDING" "26" "-0.955008564237288"
"6623" "LAYING" "26" "0.281033900571429"
"6624" "LAYING" "26" "-0.0194494098614286"
"6625" "LAYING" "26" "-0.1036581505"
"6626" "LAYING" "26" "-0.344737755285714"
"6627" "LAYING" "26" "0.732661247714286"
"6628" "LAYING" "26" "0.681459210714286"
"6629" "LAYING" "26" "0.0752196666428571"
"6630" "LAYING" "26" "0.0107680190087143"
"6631" "LAYING" "26" "-0.000374189681428571"
"6632" "LAYING" "26" "-0.0267812218571429"
"6633" "LAYING" "26" "-0.0761476351714286"
"6634" "LAYING" "26" "0.0938472163142857"
"6635" "LAYING" "26" "-0.102277358585714"
"6636" "LAYING" "26" "-0.0384875867528571"
"6637" "LAYING" "26" "-0.0595736770285714"
"6638" "LAYING" "26" "-0.969829984285714"
"6639" "LAYING" "26" "-0.969829984285714"
"6640" "LAYING" "26" "-0.97923282"
"6641" "LAYING" "26" "-0.962284921142857"
"6642" "LAYING" "26" "-0.985086413428571"
"6643" "LAYING" "26" "-0.974789999285714"
